project_id,master_project_en,area_name_en,developer,project_status,project_type_en,percent_completed,no_of_units,no_of_buildings,no_of_villas,no_of_lands,total_assets,project_start_date,project_end_date,start_year,end_year,planned_duration_days,is_ready,is_offplan,is_delivered,is_overdue,is_zombie,months_overdue,progress_band,cohort_median_completion,vs_cohort_pts
165012706,Arjan,Al Barshaa South Third,Liwan,Finished,Standard,100.0,122,1,0,0,123,2018-02-15,2020-12-14,2018.0,2020.0,1033.0,True,False,True,False,False,,>70% built,100.0,0.0
800865541,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Pending,Standard,0.0,424,3,0,0,427,2025-08-01,2028-12-31,2025.0,2028.0,1248.0,False,True,False,False,False,,<30% built,0.0,0.0
629197904,Arjan,Al Barshaa South Third,Liwan,Active,Standard,25.0,389,1,0,0,390,2024-12-01,2026-12-01,2024.0,2026.0,730.0,False,True,False,False,False,,<30% built,8.0,17.0
689345471,,Al Yelayiss 1,DAMAC Elite Investment,Not Started,Standard,0.0,0,0,0,312,312,2025-03-23,2028-12-31,2025.0,2028.0,1379.0,False,True,False,False,False,,<30% built,0.0,0.0
377167331,SOBHA HARTLAND,Al Merkadh,Sobha,Finished,Standard,100.0,281,2,0,0,283,2021-09-01,2024-06-30,2021.0,2024.0,1033.0,True,False,True,False,False,,>70% built,100.0,0.0
1260,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,1168,1,0,2,1171,2009-10-18,2010-01-10,2009.0,2010.0,84.0,True,False,True,False,False,,>70% built,100.0,0.0
378642709,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Finished,Standard,100.0,0,0,291,99,390,2022-03-30,2024-12-30,2022.0,2024.0,1006.0,True,False,True,False,False,,>70% built,100.0,0.0
669567855,Wasl 1,Al Kifaf,Park 1,Not Started,Standard,0.0,671,3,0,0,674,2025-08-01,2028-12-31,2025.0,2028.0,1248.0,False,True,False,False,False,,<30% built,0.0,0.0
549739275,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Pending,Standard,0.0,0,0,0,0,0,2024-03-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-8.0
718501332,Jumeirah Garden City,Al Satwa,Meraas,Not Started,Standard,0.0,59,1,0,0,60,2025-03-01,2027-02-28,2025.0,2027.0,729.0,False,True,False,False,False,,<30% built,0.0,0.0
501098261,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Pending,Standard,0.0,0,0,0,0,0,2023-06-01,,2023.0,,,False,True,False,False,False,,<30% built,48.0,-48.0
626908718,DownTown Dubai,Burj Khalifa,Emaar Development,Active,Standard,1.0,458,1,0,0,459,2024-10-01,2027-03-31,2024.0,2027.0,911.0,False,True,False,False,False,,<30% built,8.0,-7.0
335,Arjan,Al Barshaa South Third,Remraam,Finished,Standard,100.0,122,1,0,0,123,2009-04-30,2011-06-01,2009.0,2011.0,762.0,True,False,True,False,False,,>70% built,100.0,0.0
975,Remraam,Al Hebiah Fifth,Remraam,Finished,Standard,100.0,10853,199,0,6,11058,2007-09-06,2013-09-16,2007.0,2013.0,2202.0,True,False,True,False,False,,>70% built,100.0,0.0
4663558,Living Legends,Wadi Al Safa 3,Dubailand,Active,Standard,40.0,520,3,0,2,525,2024-06-30,2027-03-31,2024.0,2027.0,1004.0,False,True,False,False,False,,30-70% built,8.0,32.0
774139932,Palm Deira,Palm Deira,Nakheel,Not Started,Standard,0.0,63,1,0,0,64,2025-07-15,2028-03-30,2025.0,2028.0,989.0,False,True,False,False,False,,<30% built,0.0,0.0
722726024,Palm Deira,Palm Deira,Nakheel,Active,Standard,5.0,66,1,0,0,67,2025-02-20,2027-02-20,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,5.0
14153241,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,0,0,30,29,59,2014-11-24,2016-05-11,2014.0,2016.0,534.0,True,False,True,False,False,,>70% built,100.0,0.0
259442535,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,District One,Finished,Standard,100.0,61,1,0,0,62,2019-06-30,2023-07-16,2019.0,2023.0,1477.0,True,False,True,False,False,,>70% built,100.0,0.0
14611754,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Finished,Standard,100.0,379,1,0,0,380,2014-10-01,2024-09-18,2014.0,2024.0,3640.0,True,False,True,False,False,,>70% built,100.0,0.0
713271790,Dubai Hills Estate,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Active,Standard,1.0,500,3,0,0,503,2025-06-30,2029-05-31,2025.0,2029.0,1431.0,False,True,False,False,False,,<30% built,0.0,1.0
583695609,,Zaabeel First,Za'abeel Square,Active,Standard,5.0,1733,5,0,0,1738,2024-05-02,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-3.0
891,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,106,1,0,0,107,2008-04-15,2010-04-19,2008.0,2010.0,734.0,True,False,True,False,False,,>70% built,100.0,0.0
815907445,Palm Deira,Palm Deira,Nakheel,Pending,Standard,0.0,42,1,0,0,43,2025-09-01,2027-09-30,2025.0,2027.0,759.0,False,True,False,False,False,,<30% built,0.0,0.0
1444,Arjan,Al Barshaa South Third,Remraam,Finished,Standard,100.0,0,1,0,1,2,2011-01-05,2014-03-31,2011.0,2014.0,1181.0,True,False,True,False,False,,>70% built,100.0,0.0
46067672,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Finished,Standard,100.0,114,1,0,0,115,2016-01-02,2018-04-20,2016.0,2018.0,839.0,True,False,True,False,False,,>70% built,100.0,0.0
610426653,International Media Production Zone,Me'Aisem First,DHAM (Dubai Holding Asset Management),Active,Standard,5.0,451,1,0,0,452,2024-06-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-3.0
10069068,,Al Yelayiss 4,Emaar Bawadi,Active,Standard,9.0,0,0,627,192,819,2014-02-01,2016-07-01,2014.0,2016.0,881.0,False,True,False,True,True,121.1,<30% built,100.0,-91.0
436449753,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Active,Standard,91.0,0,0,251,120,371,2023-03-10,2025-03-10,2023.0,2025.0,731.0,False,True,False,True,False,16.8,>70% built,48.0,43.0
19623599,DAMAC HILLS 2,Madinat Hind 4,Front Line Investment Management,Finished,Standard,100.0,0,0,0,387,387,2015-09-01,2019-10-28,2015.0,2019.0,1518.0,True,False,True,False,False,,>70% built,100.0,0.0
135647295,Meydan Racecourse Community,Nad Al Shiba First,Meydan Group,Active,Standard,50.0,553,4,0,0,557,2017-10-01,2026-12-31,2017.0,2026.0,3378.0,False,True,False,False,False,,30-70% built,100.0,-50.0
21230947,Jumeira Bay,Island 2,Meraas Bay & Residence,Finished,Standard,100.0,181,6,0,0,187,2014-10-27,2017-02-02,2014.0,2017.0,829.0,True,False,True,False,False,,>70% built,100.0,0.0
685612970,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Pending,Standard,0.0,0,0,0,0,0,2024-02-29,2028-02-29,2024.0,2028.0,1461.0,False,True,False,False,False,,<30% built,8.0,-8.0
28518469,City Walk,Al Wasl,City Walk Residential 1,Finished,Mixed-use,100.0,187,4,0,0,191,2014-05-01,2017-05-23,2014.0,2017.0,1118.0,True,False,True,False,False,,>70% built,100.0,0.0
1088,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,16,0,16,2008-04-06,2010-12-16,2008.0,2010.0,984.0,True,False,True,False,False,,>70% built,100.0,0.0
208,Dubai Marina,Marsa Dubai,Emaar Properties,Finished,Standard,100.0,275,1,0,0,276,2006-02-19,2010-08-24,2006.0,2010.0,1647.0,True,False,True,False,False,,>70% built,100.0,0.0
6259913,Jumeirah Park,Al Thanyah Fifth,Nakheel,Finished,Standard,100.0,0,0,134,134,268,2013-02-01,2015-02-01,2013.0,2015.0,730.0,True,False,True,False,False,,>70% built,100.0,0.0
31252039,DAMAC HILLS 2,Madinat Hind 4,Front Line Investment Management,Finished,Standard,100.0,0,0,0,691,691,2016-11-01,2022-02-17,2016.0,2022.0,1934.0,True,False,True,False,False,,>70% built,100.0,0.0
544708963,Wasl Gate,Jabal Ali First,JAG Development,Active,Standard,3.0,280,5,0,0,285,2024-01-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-5.0
508251158,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,27.0,221,1,0,0,222,2024-02-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,19.0
396756356,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,70.0,394,1,0,0,395,2019-08-15,2023-12-31,2019.0,2023.0,1599.0,False,True,False,True,False,31.1,30-70% built,100.0,-30.0
172054728,Jumeirah Village Circle,Al Barsha South Fourth,Palm Jumeirah,Finished,Standard,100.0,99,0,0,0,99,2015-05-15,2019-06-30,2015.0,2019.0,1507.0,True,False,True,False,False,,>70% built,100.0,0.0
534275956,International Media Production Zone,Me'Aisem First,DHAM (Dubai Holding Asset Management),Not Started,Standard,0.0,150,1,0,0,151,2023-07-01,,2023.0,,,False,True,False,False,False,,<30% built,48.0,-48.0
620922347,,Wadi Al Safa 7,DHRE 2 BTS (Dubai Holding),Active,Standard,1.0,0,0,0,290,290,2024-11-19,2027-11-19,2024.0,2027.0,1095.0,False,True,False,False,False,,<30% built,8.0,-7.0
618385227,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Active,Standard,8.0,113,1,0,0,114,2024-08-15,2026-08-14,2024.0,2026.0,729.0,False,True,False,False,False,,<30% built,8.0,0.0
138315768,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Pending,Standard,3.0,0,0,0,0,0,2016-02-25,,2016.0,,,False,True,False,False,False,,<30% built,100.0,-97.0
605,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,126,1,0,0,127,2007-03-26,2010-05-03,2007.0,2010.0,1134.0,True,False,True,False,False,,>70% built,100.0,0.0
757760604,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Not Started,Standard,0.0,184,1,0,0,185,2025-10-14,2027-06-30,2025.0,2027.0,624.0,False,True,False,False,False,,<30% built,0.0,0.0
389105291,DAMAC Lagoons,Al Hebiah Fifth,Wahat Al Jazeera Real Estate,Active,Standard,90.0,0,0,0,554,554,2022-02-28,2025-07-29,2022.0,2025.0,1247.0,False,True,False,True,False,12.2,>70% built,100.0,-10.0
661399976,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Not Started,Standard,0.0,105,1,0,0,106,2025-03-01,2027-02-28,2025.0,2027.0,729.0,False,True,False,False,False,,<30% built,0.0,0.0
376765346,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,279,1,0,0,280,2020-11-23,2024-01-18,2020.0,2024.0,1151.0,True,False,True,False,False,,>70% built,100.0,0.0
811129776,,Saih Shuaib 2,DHAM (Dubai Holding Asset Management),Pending,Standard,0.0,147,1,0,0,148,2025-09-01,2028-08-31,2025.0,2028.0,1095.0,False,True,False,False,False,,<30% built,0.0,0.0
240207184,Arjan,Al Barshaa South Third,Liwan,Finished,Standard,100.0,153,2,0,0,155,2018-09-24,2022-03-30,2018.0,2022.0,1283.0,True,False,True,False,False,,>70% built,100.0,0.0
34147222,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Finished,Standard,100.0,239,4,0,0,243,2016-12-15,2020-02-16,2016.0,2020.0,1158.0,True,False,True,False,False,,>70% built,100.0,0.0
499917198,Dubai Harbour,Marsa Dubai,Emaar Development,Active,Standard,18.0,690,3,0,0,693,2023-10-15,2028-07-31,2023.0,2028.0,1751.0,False,True,False,False,False,,<30% built,48.0,-30.0
35972254,DownTown Dubai,Burj Khalifa,Emaar Properties,Active,Standard,40.0,1108,3,0,0,1111,2017-02-28,2026-12-25,2017.0,2026.0,3587.0,False,True,False,False,False,,30-70% built,100.0,-60.0
717497725,,Jumeirah Second,Dubai Peninsula,Not Started,Standard,0.0,102,1,0,0,103,2025-03-03,2029-01-08,2025.0,2029.0,1407.0,False,True,False,False,False,,<30% built,0.0,0.0
377333412,,Al Yufrah 1,Emaar Development,Finished,Standard,100.0,0,0,330,52,382,2022-02-20,2025-03-31,2022.0,2025.0,1135.0,True,False,True,False,False,,>70% built,100.0,0.0
427031335,City Walk,Al Wasl,Meraas,Active,Standard,68.0,214,1,0,0,215,2022-09-21,,2022.0,,,False,True,False,False,False,,30-70% built,100.0,-32.0
598116758,Mina Rashid,Madinat Dubai Almelaheyah,Mina Rashid Real Estate,Active,Standard,7.0,155,2,0,0,157,2024-07-06,2025-07-31,2024.0,2025.0,390.0,False,True,False,True,True,12.1,<30% built,8.0,-1.0
473,International City Phase 3,Warsan Fourth,Nakheel,Finished,Standard,100.0,67,1,0,0,68,2009-05-01,2025-01-07,2009.0,2025.0,5730.0,True,False,True,False,False,,>70% built,100.0,0.0
328,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,248,1,0,0,249,2008-02-04,2012-04-15,2008.0,2012.0,1532.0,True,False,True,False,False,,>70% built,100.0,0.0
458508910,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,86.0,118,1,0,0,119,2022-11-01,2024-11-01,2022.0,2024.0,731.0,False,True,False,True,False,21.1,>70% built,100.0,-14.0
353396246,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,31,1,0,0,32,2021-06-01,2023-01-30,2021.0,2023.0,608.0,True,False,True,False,False,,>70% built,100.0,0.0
588971808,City Walk,Al Wasl,Meraas,Active,Standard,6.0,115,1,0,0,116,2024-08-10,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-2.0
770672211,,Trade Center Second,DHRE 2 BTS (Dubai Holding),Not Started,Standard,0.0,754,2,0,0,756,2025-09-01,2030-09-01,2025.0,2030.0,1826.0,False,True,False,False,False,,<30% built,0.0,0.0
379031092,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Finished,Standard,100.0,59,1,0,0,60,2020-05-14,2022-09-13,2020.0,2022.0,852.0,True,False,True,False,False,,>70% built,100.0,0.0
815323463,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Pending,Standard,0.0,0,0,0,0,0,2025-10-04,2029-04-04,2025.0,2029.0,1278.0,False,True,False,False,False,,<30% built,0.0,0.0
632067256,Palm Deira,Palm Deira,Nakheel,Active,Standard,5.0,328,3,0,0,331,2024-11-30,2027-01-31,2024.0,2027.0,792.0,False,True,False,False,False,,<30% built,8.0,-3.0
43658450,,Mirdif,Dubai Investment Real Estate,Finished,Standard,100.0,489,5,0,0,494,2016-11-21,2021-08-18,2016.0,2021.0,1731.0,True,False,True,False,False,,>70% built,100.0,0.0
760282755,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Pending,Standard,0.0,0,0,0,0,0,2025-06-01,2027-03-31,2025.0,2027.0,668.0,False,True,False,False,False,,<30% built,0.0,0.0
320,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,0,12,1,48,61,2010-06-25,2014-01-15,2010.0,2014.0,1300.0,True,False,True,False,False,,>70% built,100.0,0.0
246422410,Dubai Creek Harbour,Al Khairan First,Dubai Creek Harbour,Finished,Standard,100.0,305,4,0,0,309,2019-08-15,2023-03-07,2019.0,2023.0,1300.0,True,False,True,False,False,,>70% built,100.0,0.0
818422445,Dubai World Central,Madinat Al Mataar,Emaar Dubai South DWC,Pending,Standard,0.0,0,0,0,0,0,2025-12-30,2029-09-30,2025.0,2029.0,1370.0,False,True,False,False,False,,<30% built,0.0,0.0
649745315,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Active,Standard,21.0,182,1,0,0,183,2024-08-25,2026-08-25,2024.0,2026.0,730.0,False,True,False,False,False,,<30% built,8.0,13.0
192667556,Dubai Creek Harbour,Al Khairan First,Dubai Creek Harbour,Finished,Standard,100.0,202,3,0,0,205,2019-02-24,2022-10-06,2019.0,2022.0,1320.0,True,False,True,False,False,,>70% built,100.0,0.0
27187653,Liwan1,Wadi Al Safa 2,Liwan,Finished,Standard,100.0,108,1,0,0,109,2015-07-01,2016-11-01,2015.0,2016.0,489.0,True,False,True,False,False,,>70% built,100.0,0.0
572456064,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,3.0,348,1,0,0,349,2024-07-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-5.0
558688710,Dubai Science Park,Al Barshaa South Second,DHAM (Dubai Holding Asset Management),Conditional Activating,Standard,2.0,987,1,0,0,988,2024-06-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-6.0
544908674,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,73.0,72,1,0,0,73,2023-12-19,2025-11-01,2023.0,2025.0,683.0,False,True,False,True,False,9.1,>70% built,48.0,25.0
521906306,DownTown Dubai,Burj Khalifa,Emaar Development,Active,Standard,7.0,98,2,0,0,100,2023-03-20,2026-12-29,2023.0,2026.0,1380.0,False,True,False,False,False,,<30% built,48.0,-41.0
509530441,,Al Barsha South Fifth,Jumeirah Village,Active,Standard,31.0,266,1,0,0,267,2023-08-01,2026-03-31,2023.0,2026.0,973.0,False,True,False,True,False,4.1,30-70% built,48.0,-17.0
644597748,Palm Deira,Palm Deira,Nakheel,Active,Standard,47.0,63,1,0,0,64,2024-08-10,2026-08-10,2024.0,2026.0,730.0,False,True,False,False,False,,30-70% built,8.0,39.0
571087243,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Active,Standard,4.0,205,1,0,0,206,2024-08-01,2027-08-31,2024.0,2027.0,1125.0,False,True,False,False,False,,<30% built,8.0,-4.0
700450567,Palm Deira,Palm Deira,Nakheel,Pending,Standard,0.0,0,0,0,0,0,2025-04-01,2028-12-31,2025.0,2028.0,1370.0,False,True,False,False,False,,<30% built,0.0,0.0
797628875,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Pending,Standard,10.0,106,1,0,0,107,2025-04-14,2026-10-13,2025.0,2026.0,547.0,False,True,False,False,False,,<30% built,0.0,10.0
165943817,Meydan Racecourse Community,Nad Al Shiba First,Meydan Group,Finished,Standard,100.0,82,1,0,0,83,2018-02-01,2023-12-11,2018.0,2023.0,2139.0,True,False,True,False,False,,>70% built,100.0,0.0
617,Jumeirah Golf Estates,Me'Aisem First,Jumeirah Golf Estates,Finished,Standard,100.0,0,0,1,42,43,2008-11-01,2014-01-13,2008.0,2014.0,1899.0,True,False,True,False,False,,>70% built,100.0,0.0
712198426,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Not Started,Standard,0.0,264,1,0,0,265,2025-01-23,2028-01-23,2025.0,2028.0,1095.0,False,True,False,False,False,,<30% built,0.0,0.0
814138785,LA MER,Jumeirah First,Meraas,Not Started,Standard,0.0,67,3,0,0,70,2026-01-30,2029-06-30,2026.0,2029.0,1247.0,False,True,False,False,False,,<30% built,0.0,0.0
818317808,Dubai World Central,Madinat Al Mataar,Emaar Dubai South DWC,Pending,Standard,0.0,0,0,0,0,0,2025-12-30,2029-09-30,2025.0,2029.0,1370.0,False,True,False,False,False,,<30% built,0.0,0.0
735597757,Palm Deira,Palm Deira,Nakheel,Not Started,Standard,0.0,241,3,0,0,244,2025-06-17,2028-09-21,2025.0,2028.0,1192.0,False,True,False,False,False,,<30% built,0.0,0.0
594382651,DMCC-EZ1,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Active,Standard,6.0,610,2,0,0,612,2024-03-01,2027-07-31,2024.0,2027.0,1247.0,False,True,False,False,False,,<30% built,8.0,-2.0
1205,Liwan1,Wadi Al Safa 2,Remraam,Finished,Standard,100.0,55,1,0,0,56,2009-07-01,2013-11-11,2009.0,2013.0,1594.0,True,False,True,False,False,,>70% built,100.0,0.0
362215850,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,0,0,0,161,161,2022-01-15,2024-06-30,2022.0,2024.0,897.0,True,False,True,False,False,,>70% built,100.0,0.0
14325316,,Al Hebiah Fifth,Dubai Golf City,Active,Standard,83.0,8,1,170,108,287,2014-10-01,2025-12-30,2014.0,2025.0,4108.0,False,True,False,True,False,7.1,>70% built,100.0,-17.0
83055243,Down Town Jabal Ali,Jabal Ali Industrial Second,Limitless,Finished,Standard,100.0,487,1,0,0,488,2017-05-01,2020-05-31,2017.0,2020.0,1126.0,True,False,True,False,False,,>70% built,100.0,0.0
488,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,271,1,0,0,272,2008-07-15,2021-03-31,2008.0,2021.0,4642.0,True,False,True,False,False,,>70% built,100.0,0.0
12919951,Dubai Science Park,Al Barshaa South Second,TECOM Investments,Finished,Standard,100.0,302,2,0,0,304,2014-07-01,2018-04-08,2014.0,2018.0,1377.0,True,False,True,False,False,,>70% built,100.0,0.0
14169577,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,14,0,14,2013-11-01,2015-07-29,2013.0,2015.0,635.0,True,False,True,False,False,,>70% built,100.0,0.0
815324395,Palm Deira,Palm Deira,Palm Deira,Pending,Standard,0.0,0,0,0,0,0,2026-01-15,2028-02-28,2026.0,2028.0,774.0,False,True,False,False,False,,<30% built,0.0,0.0
98332930,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,151,1,0,0,152,2016-11-20,2022-09-30,2016.0,2022.0,2140.0,True,False,True,False,False,,>70% built,100.0,0.0
735554619,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Not Started,Standard,0.0,316,2,0,0,318,2025-04-01,2027-12-31,2025.0,2027.0,1004.0,False,True,False,False,False,,<30% built,0.0,0.0
1431,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,13,0,13,2008-11-21,2010-11-01,2008.0,2010.0,710.0,True,False,True,False,False,,>70% built,100.0,0.0
478858672,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,Active,Standard,48.0,38,1,0,0,39,2023-07-01,2025-12-31,2023.0,2025.0,914.0,False,True,False,True,False,7.1,30-70% built,48.0,0.0
14229489,DAMAC HILLS 2,Madinat Hind 4,Front Line Investment Management,Finished,Standard,100.0,0,0,0,377,377,2015-02-01,2022-03-21,2015.0,2022.0,2605.0,True,False,True,False,False,,>70% built,100.0,0.0
459645904,Dubai World Central,Madinat Al Mataar,Emaar Dubai South DWC,Active,Standard,85.0,0,0,0,48,48,2023-05-05,2025-09-30,2023.0,2025.0,879.0,False,True,False,True,False,10.1,>70% built,48.0,37.0
14289957,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,Finished,Standard,100.0,50,1,0,0,51,2014-10-01,2016-03-31,2014.0,2016.0,547.0,True,False,True,False,False,,>70% built,100.0,0.0
628042026,,Bukadra,Sobha,Active,Standard,12.0,1902,4,0,0,1906,2024-08-15,2029-12-31,2024.0,2029.0,1964.0,False,True,False,False,False,,<30% built,8.0,4.0
